date,max_temp_C,min_temp_C,mean_temp_C
2021-06-21 18:00:00,30.7,25.85,27.681252
2021-06-22 18:00:00,31.25,25.25,28.197916
2021-06-23 18:00:00,31.3,25.75,28.137499
2021-06-24 18:00:00,30.95,25.9,28.30625
2021-06-25 18:00:00,30.5,26.15,28.270834
2021-06-26 18:00:00,32.35,26.35,29.079165
2021-06-27 18:00:00,30.75,26.75,28.5375
2021-06-28 18:00:00,30.1,27.15,28.062502
2021-06-29 18:00:00,30.65,26.0,27.962502
2021-06-30 18:00:00,29.65,24.9,27.012499
2021-07-01 18:00:00,29.35,26.3,27.252085
2021-07-02 18:00:00,30.15,25.45,27.597918
2021-07-03 18:00:00,30.3,25.85,27.954168
2021-07-04 18:00:00,30.8,25.85,28.185417
2021-07-05 18:00:00,30.95,26.3,28.4125
2021-07-06 18:00:00,30.7,26.05,28.05208
2021-07-07 18:00:00,30.5,26.05,28.164583
2021-07-08 18:00:00,32.65,25.95,29.029165
2021-07-09 18:00:00,31.4,26.65,28.85
2021-07-10 18:00:00,32.15,26.9,29.370834
2021-07-11 18:00:00,32.85,25.95,29.349998
2021-07-12 18:00:00,31.95,26.85,28.797913
2021-07-13 18:00:00,31.85,25.85,28.55625
2021-07-14 18:00:00,31.8,26.35,29.047918
2021-07-15 18:00:00,32.7,26.9,29.500002
2021-07-16 18:00:00,30.05,27.25,28.529167
2021-07-17 18:00:00,32.8,26.35,28.970835
2021-07-18 18:00:00,31.65,27.15,28.652084
2021-07-19 18:00:00,29.8,25.55,27.458334
2021-07-20 18:00:00,32.0,26.35,28.925003
2021-07-21 18:00:00,33.05,26.35,29.468752
2021-07-22 18:00:00,29.65,26.0,27.579168
2021-07-23 18:00:00,28.35,25.2,26.770836
2021-07-24 18:00:00,31.7,26.25,28.616663
2021-07-25 18:00:00,32.2,26.2,28.468756
2021-07-26 18:00:00,33.05,26.45,28.950003
2021-07-27 18:00:00,31.3,25.75,27.741667
2021-07-28 18:00:00,28.55,25.55,26.433332
2021-07-29 18:00:00,29.5,25.5,26.98333
2021-07-30 18:00:00,30.15,25.65,27.489584
2021-07-31 18:00:00,30.1,25.5,27.6625
2021-08-01 18:00:00,29.85,26.0,27.347916
2021-08-02 18:00:00,30.85,25.45,27.804167
2021-08-03 18:00:00,32.15,25.8,28.168749
2021-08-04 18:00:00,32.95,25.95,29.427084
2021-08-05 18:00:00,31.65,26.25,28.63125
2021-08-06 18:00:00,29.45,25.25,27.075003
2021-08-07 18:00:00,29.95,25.4,27.433334
2021-08-08 18:00:00,31.0,26.25,28.379171
2021-08-09 18:00:00,31.95,26.7,28.85417
2021-08-10 18:00:00,31.85,26.5,28.797915
2021-08-11 18:00:00,31.45,27.1,28.922918
2021-08-12 18:00:00,29.2,26.2,27.658335
2021-08-13 18:00:00,30.65,26.0,28.062498
2021-08-14 18:00:00,32.1,26.85,29.083334
2021-08-15 18:00:00,30.0,26.65,27.837502
2021-08-16 18:00:00,29.15,25.6,26.912498
2021-08-17 18:00:00,28.35,25.45,26.779165
2021-08-18 18:00:00,29.2,25.55,26.764582
2021-08-19 18:00:00,29.45,25.35,27.108332
2021-08-20 18:00:00,31.65,25.6,28.043753
2021-08-21 18:00:00,32.4,25.55,28.877083
2021-08-22 18:00:00,31.9,26.6,29.06458
2021-08-23 18:00:00,31.8,26.2,28.622915
2021-08-24 18:00:00,31.2,26.75,28.570837
2021-08-25 18:00:00,31.3,26.35,27.96875
2021-08-26 18:00:00,32.25,25.75,28.185415
2021-08-27 18:00:00,31.5,25.95,28.372915
2021-08-28 18:00:00,30.3,25.95,27.772913
2021-08-29 18:00:00,29.8,25.6,27.731249
2021-08-30 18:00:00,31.95,25.9,28.464584
2021-08-31 18:00:00,31.65,26.45,28.585417
2021-09-01 18:00:00,32.2,26.55,28.650002
2021-09-02 18:00:00,31.95,25.85,29.033335
2021-09-03 18:00:00,33.0,26.25,29.797915
2021-09-04 18:00:00,32.4,26.65,29.481253
2021-09-05 18:00:00,32.75,25.95,29.025
2021-09-06 18:00:00,30.9,25.8,27.820831
2021-09-07 18:00:00,31.2,25.6,28.033333
2021-09-08 18:00:00,32.3,25.2,28.656248
2021-09-09 18:00:00,34.15,26.25,29.820833
2021-09-10 18:00:00,32.4,26.25,29.206255
2021-09-11 18:00:00,32.9,26.7,29.45833
2021-09-12 18:00:00,31.85,26.5,28.2125
2021-09-13 18:00:00,28.7,25.95,26.954168
2021-09-14 18:00:00,32.55,25.25,28.608332
2021-09-15 18:00:00,31.8,25.7,28.214579
2021-09-16 18:00:00,31.2,26.25,28.022917
2021-09-17 18:00:00,28.85,25.4,26.706247
2021-09-18 18:00:00,29.4,25.2,26.654167
2021-09-19 18:00:00,28.05,24.95,26.102083
2021-09-20 18:00:00,29.4,25.05,26.608335
2021-09-21 18:00:00,30.35,25.05,26.956251
2021-09-22 18:00:00,32.55,24.9,28.422915
2021-09-23 18:00:00,33.8,25.45,29.527084
2021-09-24 18:00:00,32.85,26.35,28.877083
2021-09-25 18:00:00,32.4,26.05,28.727083
2021-09-26 18:00:00,32.9,25.7,29.22917
2021-09-27 18:00:00,30.8,25.2,27.752083
2021-09-28 18:00:00,29.7,25.05,26.762499
2021-09-29 18:00:00,31.7,24.25,28.181253
2021-09-30 18:00:00,32.45,25.55,28.918753
2021-10-01 18:00:00,32.45,26.45,29.191668
2021-10-02 18:00:00,31.45,26.15,28.293747
2021-10-03 18:00:00,29.65,25.1,27.010416
2021-10-04 18:00:00,30.25,25.05,27.404167
2021-10-05 18:00:00,32.25,25.4,28.23542
2021-10-06 18:00:00,31.15,25.75,28.604166
2021-10-07 18:00:00,32.3,25.8,28.602083
2021-10-08 18:00:00,31.15,25.85,28.522917
2021-10-09 18:00:00,32.25,25.45,28.933332
2021-10-10 18:00:00,33.7,26.25,29.724998
2021-10-11 18:00:00,34.25,26.45,30.012499
2021-10-12 18:00:00,32.2,26.2,29.09375
2021-10-13 18:00:00,33.7,26.7,30.031252
2021-10-14 18:00:00,35.55,26.75,30.404167
2021-10-15 18:00:00,33.15,25.4,29.047915
2021-10-16 18:00:00,33.2,25.9,29.083336
2021-10-17 18:00:00,29.5,24.95,26.052086
2021-10-18 18:00:00,27.15,24.35,25.541666
2021-10-19 18:00:00,28.25,24.3,25.862501
2021-10-20 18:00:00,30.25,23.75,26.504168
2021-10-21 18:00:00,30.85,23.25,26.012499
2021-10-22 18:00:00,30.35,21.9,25.887499
2021-10-23 18:00:00,30.15,21.85,26.150002
2021-10-24 18:00:00,30.65,22.65,26.339584
2021-10-25 18:00:00,30.35,21.7,26.5
2021-10-26 18:00:00,30.7,22.4,26.28125
2021-10-27 18:00:00,29.2,23.4,26.112497
2021-10-28 18:00:00,31.45,23.15,26.99792
2021-10-29 18:00:00,32.05,22.55,26.860418
2021-10-30 18:00:00,30.75,21.95,25.887503
2021-10-31 18:00:00,29.7,20.25,24.706247
2021-11-01 18:00:00,29.2,18.7,24.275
2021-11-02 18:00:00,29.7,19.05,24.00625
2021-11-03 18:00:00,29.55,19.15,23.637499
2021-11-04 18:00:00,29.3,17.2,22.841667
2021-11-05 18:00:00,28.95,18.2,23.020834
2021-11-06 18:00:00,29.05,17.15,22.683334
2021-11-07 18:00:00,29.8,16.55,22.941668
2021-11-08 18:00:00,29.9,17.0,22.71875
2021-11-09 18:00:00,29.45,17.9,23.077085
2021-11-10 18:00:00,30.0,18.3,23.902082
2021-11-11 18:00:00,30.25,20.15,24.6875
2021-11-12 18:00:00,24.2,21.25,22.177084
2021-11-13 18:00:00,26.0,20.3,22.979166
2021-11-14 18:00:00,25.35,20.35,22.902084
2021-11-15 18:00:00,28.95,19.45,23.383331
2021-11-16 18:00:00,28.65,16.55,22.291664
2021-11-17 18:00:00,28.65,16.65,21.860415
2021-11-18 18:00:00,28.5,15.8,21.858332
2021-11-19 18:00:00,28.7,17.1,22.756248
2021-11-20 18:00:00,28.65,18.45,23.245832
2021-11-21 18:00:00,29.1,18.15,23.900002
2021-11-22 18:00:00,29.45,18.45,24.079165
2021-11-23 18:00:00,29.7,19.2,23.962502
2021-11-24 18:00:00,28.75,17.05,22.554167
2021-11-25 18:00:00,28.2,17.5,22.081251
2021-11-26 18:00:00,27.15,15.15,20.660418
2021-11-27 18:00:00,27.75,14.55,20.737501
2021-11-28 18:00:00,27.75,14.15,20.666666
2021-11-29 18:00:00,28.55,15.4,21.647913
2021-11-30 18:00:00,29.6,16.4,22.043753
2021-12-01 18:00:00,29.4,16.6,22.616663
2021-12-02 18:00:00,29.2,15.95,22.587502
2021-12-03 18:00:00,26.3,18.4,22.166666
2021-12-04 18:00:00,23.85,19.85,21.272917
2021-12-05 18:00:00,20.4,18.7,19.629164
2021-12-06 18:00:00,25.45,19.75,21.862497
2021-12-07 18:00:00,26.8,17.8,21.591667
2021-12-08 18:00:00,27.15,18.05,22.099998
2021-12-09 18:00:00,27.0,20.6,22.981253
2021-12-10 18:00:00,26.4,15.65,20.777082
2021-12-11 18:00:00,25.8,15.5,19.925001
2021-12-12 18:00:00,24.4,12.95,18.02083
2021-12-13 18:00:00,24.6,13.75,18.27917
2021-12-14 18:00:00,24.5,13.75,18.514584
2021-12-15 18:00:00,24.7,13.9,18.620832
2021-12-16 18:00:00,24.7,14.05,18.39375
2021-12-17 18:00:00,24.6,12.95,17.954165
2021-12-18 18:00:00,23.4,14.6,18.112501
2021-12-19 18:00:00,22.3,12.2,16.581247
2021-12-20 18:00:00,23.2,12.0,17.1875
2021-12-21 18:00:00,23.35,14.5,17.939583
2021-12-22 18:00:00,23.55,13.15,18.422916
2021-12-23 18:00:00,23.9,13.3,19.3
2021-12-24 18:00:00,24.25,13.3,18.65
2021-12-25 18:00:00,24.75,13.4,18.789585
2021-12-26 18:00:00,24.7,13.5,18.96667
2021-12-27 18:00:00,24.95,13.0,18.50208
2021-12-28 18:00:00,24.35,13.55,18.295832
2021-12-29 18:00:00,24.35,14.85,18.660418
2021-12-30 18:00:00,24.5,14.55,18.547916
2021-12-31 18:00:00,23.8,14.15,18.204165
2022-01-01 18:00:00,23.9,13.6,18.052082
2022-01-02 18:00:00,23.85,13.55,17.614584
2022-01-03 18:00:00,23.65,12.7,17.18125
2022-01-04 18:00:00,23.8,12.4,17.170835
2022-01-05 18:00:00,24.0,12.2,17.479166
2022-01-06 18:00:00,25.15,13.55,18.625
2022-01-07 18:00:00,25.85,14.3,19.152086
2022-01-08 18:00:00,26.1,13.95,19.239586
2022-01-09 18:00:00,26.3,14.45,19.789585
2022-01-10 18:00:00,25.7,15.8,20.722918
2022-01-11 18:00:00,23.9,17.5,20.327084
2022-01-12 18:00:00,24.4,15.9,19.6625
2022-01-13 18:00:00,22.15,15.9,18.293749
2022-01-14 18:00:00,23.15,15.05,17.979166
2022-01-15 18:00:00,22.9,13.5,17.095835
2022-01-16 18:00:00,23.65,12.3,17.054167
2022-01-17 18:00:00,23.75,13.05,17.529167
2022-01-18 18:00:00,23.5,14.0,17.779165
2022-01-19 18:00:00,22.55,13.15,17.0875
2022-01-20 18:00:00,23.2,13.0,17.658335
2022-01-21 18:00:00,21.7,13.15,18.141666
2022-01-22 18:00:00,22.6,13.75,18.25625
2022-01-23 18:00:00,20.65,16.1,18.412498
2022-01-24 18:00:00,23.45,13.6,18.670837
2022-01-25 18:00:00,24.25,14.95,18.725
2022-01-26 18:00:00,22.75,14.05,17.7875
2022-01-27 18:00:00,21.0,10.55,15.364582
2022-01-28 18:00:00,20.8,8.95,14.508332
2022-01-29 18:00:00,21.2,9.65,15.554166
2022-01-30 18:00:00,23.0,10.6,17.277082
2022-01-31 18:00:00,24.4,14.3,18.320833
2022-02-01 18:00:00,24.45,12.0,18.072916
2022-02-02 18:00:00,24.5,15.6,19.331247
2022-02-03 18:00:00,24.4,15.5,18.541666
2022-02-04 18:00:00,22.4,13.7,18.060417
2022-02-05 18:00:00,21.5,10.6,15.704166
2022-02-06 18:00:00,21.85,10.55,16.491669
2022-02-07 18:00:00,23.3,11.9,17.635416
2022-02-08 18:00:00,23.85,12.8,18.464582
2022-02-09 18:00:00,19.3,14.8,16.945833
2022-02-10 18:00:00,23.5,12.45,17.718748
2022-02-11 18:00:00,22.75,12.05,17.177086
2022-02-12 18:00:00,24.7,11.8,17.452082
2022-02-13 18:00:00,24.65,12.7,17.902082
2022-02-14 18:00:00,24.7,12.2,17.902082
2022-02-15 18:00:00,24.95,12.65,18.358335
2022-02-16 18:00:00,25.2,11.95,18.250002
2022-02-17 18:00:00,26.2,14.05,18.85
2022-02-18 18:00:00,26.05,12.1,18.572916
2022-02-19 18:00:00,26.8,12.95,18.758333
2022-02-20 18:00:00,26.0,15.2,19.610416
2022-02-21 18:00:00,26.6,13.7,19.945833
2022-02-22 18:00:00,27.1,16.55,21.943748
2022-02-23 18:00:00,28.5,15.8,22.260416
2022-02-24 18:00:00,27.65,17.75,21.595835
2022-02-25 18:00:00,27.9,17.5,22.016665
2022-02-26 18:00:00,28.3,15.75,21.683334
2022-02-27 18:00:00,28.5,18.35,22.760416
2022-02-28 18:00:00,28.85,17.7,23.149996
2022-03-01 18:00:00,28.75,16.75,22.660416
2022-03-02 18:00:00,28.95,15.15,22.016668
2022-03-03 18:00:00,28.95,15.35,22.716667
2022-03-04 18:00:00,30.45,18.25,23.800001
2022-03-05 18:00:00,30.2,16.05,22.837502
2022-03-06 18:00:00,31.85,17.65,24.008331
2022-03-07 18:00:00,32.2,18.35,24.510416
2022-03-08 18:00:00,31.95,18.1,24.522919
2022-03-09 18:00:00,31.75,18.05,24.231247
2022-03-10 18:00:00,31.4,16.45,23.495829
2022-03-11 18:00:00,31.5,18.1,24.041666
2022-03-12 18:00:00,31.55,17.6,23.97083
2022-03-13 18:00:00,32.6,18.25,24.604166
2022-03-14 18:00:00,33.15,19.15,25.452085
2022-03-15 18:00:00,33.65,19.45,26.9125
2022-03-16 18:00:00,34.3,20.9,27.102081
2022-03-17 18:00:00,34.25,19.85,27.018751
2022-03-18 18:00:00,34.3,19.3,27.347916
2022-03-19 18:00:00,34.45,20.2,26.739584
2022-03-20 18:00:00,33.4,20.9,27.12708
2022-03-21 18:00:00,34.55,22.0,27.860415
2022-03-22 18:00:00,35.25,21.25,28.402079
2022-03-23 18:00:00,35.9,23.95,29.147919
2022-03-24 18:00:00,35.0,23.65,27.20833
2022-03-25 18:00:00,33.0,24.4,27.302084
2022-03-26 18:00:00,31.15,24.35,27.177084
2022-03-27 18:00:00,34.55,23.5,28.129164
2022-03-28 18:00:00,33.5,24.15,27.429169
2022-03-29 18:00:00,33.55,24.4,27.524996
2022-03-30 18:00:00,33.2,24.15,28.0375
2022-03-31 18:00:00,34.6,24.65,28.795837
2022-04-01 18:00:00,32.95,25.1,28.27083
2022-04-02 18:00:00,32.85,24.3,28.216667
2022-04-03 18:00:00,34.95,25.6,29.341665
2022-04-04 18:00:00,34.3,24.4,28.845833
2022-04-05 18:00:00,34.95,24.7,28.858335
2022-04-06 18:00:00,33.75,23.9,28.800001
2022-04-07 18:00:00,35.15,24.35,29.30208
2022-04-08 18:00:00,35.6,23.9,29.014587
2022-04-09 18:00:00,34.35,23.7,28.545835
2022-04-10 18:00:00,34.7,23.05,27.824997
2022-04-11 18:00:00,33.6,23.65,28.664581
2022-04-12 18:00:00,33.45,24.55,28.589582
2022-04-13 18:00:00,35.0,25.65,29.216665
2022-04-14 18:00:00,35.4,26.0,29.362501
2022-04-15 18:00:00,34.7,22.45,28.9625
2022-04-16 18:00:00,34.65,24.85,28.954165
2022-04-17 18:00:00,33.1,22.75,27.097918
2022-04-18 18:00:00,32.75,23.45,27.887499
2022-04-19 18:00:00,28.1,22.65,24.952082
2022-04-20 18:00:00,30.45,21.75,25.714582
2022-04-21 18:00:00,28.15,22.25,25.183332
2022-04-22 18:00:00,33.85,24.0,28.314589
2022-04-23 18:00:00,35.05,25.55,29.689583
2022-04-24 18:00:00,35.45,25.45,29.59375
2022-04-25 18:00:00,34.6,25.75,29.935417
2022-04-26 18:00:00,34.75,25.05,29.943748
2022-04-27 18:00:00,34.05,25.4,29.904165
2022-04-28 18:00:00,34.7,26.0,29.783333
2022-04-29 18:00:00,33.5,23.25,27.960413
2022-04-30 18:00:00,32.95,22.35,27.425001
2022-05-01 18:00:00,31.3,23.25,27.120832
2022-05-02 18:00:00,30.2,22.0,25.320833
2022-05-03 18:00:00,29.9,21.6,25.116667
2022-05-04 18:00:00,29.25,22.45,25.760422
2022-05-05 18:00:00,31.0,24.05,27.129166
2022-05-06 18:00:00,31.85,24.4,28.51042
2022-05-07 18:00:00,32.95,24.85,29.035421
2022-05-08 18:00:00,28.0,25.15,26.672915
2022-05-09 18:00:00,28.7,24.75,25.90417
2022-05-10 18:00:00,30.4,25.4,26.712496
2022-05-11 18:00:00,30.75,25.55,27.485413
2022-05-12 18:00:00,30.95,26.1,27.887503
2022-05-13 18:00:00,33.85,27.2,29.675001
2022-05-14 18:00:00,33.7,27.25,30.183334
2022-05-15 18:00:00,33.9,26.65,30.00209
2022-05-16 18:00:00,33.55,24.75,29.16667
2022-05-17 18:00:00,31.1,26.95,28.827085
2022-05-18 18:00:00,33.35,26.95,29.49375
2022-05-19 18:00:00,30.8,26.0,28.564583
2022-05-20 18:00:00,33.9,24.2,28.475
2022-05-21 18:00:00,32.15,25.95,27.968744
2022-05-22 18:00:00,31.85,22.7,27.579165
2022-05-23 18:00:00,33.2,24.4,29.077087
2022-05-24 18:00:00,32.65,26.25,28.416666
2022-05-25 18:00:00,31.1,25.2,27.716667
2022-05-26 18:00:00,30.9,24.45,27.077085
2022-05-27 18:00:00,32.15,25.0,28.083334
2022-05-28 18:00:00,31.45,25.65,27.60417
2022-05-29 18:00:00,32.25,25.15,28.38542
2022-05-30 18:00:00,31.55,25.5,28.145836
2022-05-31 18:00:00,31.7,24.85,27.927088
2022-06-01 18:00:00,31.45,25.65,27.981253
2022-06-02 18:00:00,30.55,26.55,28.008333
2022-06-03 18:00:00,32.25,26.5,28.377085
2022-06-04 18:00:00,32.5,26.05,28.789583
2022-06-05 18:00:00,33.35,27.0,29.250006
2022-06-06 18:00:00,31.9,27.0,28.800001
2022-06-07 18:00:00,33.65,26.95,29.877083
2022-06-08 18:00:00,30.95,26.4,28.362505
2022-06-09 18:00:00,32.3,26.5,28.895834
2022-06-10 18:00:00,32.35,26.45,28.927084
2022-06-11 18:00:00,33.05,27.55,29.208336
2022-06-12 18:00:00,33.55,27.7,29.581247
2022-06-13 18:00:00,32.2,27.25,29.035418
2022-06-14 18:00:00,31.15,26.75,28.214582
2022-06-15 18:00:00,31.0,26.05,27.552084
2022-06-16 18:00:00,29.05,25.15,26.835417
2022-06-17 18:00:00,28.25,25.45,26.364584
2022-06-18 18:00:00,28.25,25.85,26.758331
2022-06-19 18:00:00,29.65,24.85,26.689583
2022-06-20 18:00:00,30.25,24.5,27.225004
2022-06-21 18:00:00,31.75,25.05,28.135416
2022-06-22 18:00:00,30.35,25.7,28.135414
2022-06-23 18:00:00,30.8,25.6,28.079165
2022-06-24 18:00:00,30.9,25.65,28.074997
2022-06-25 18:00:00,31.55,26.15,28.720833
2022-06-26 18:00:00,32.35,26.2,28.889582
2022-06-27 18:00:00,32.2,26.8,28.545835
2022-06-28 18:00:00,30.8,26.6,27.78125
2022-06-29 18:00:00,29.6,25.05,27.183332
2022-06-30 18:00:00,30.95,25.25,27.950003
2022-07-01 18:00:00,31.9,25.9,28.602081
2022-07-02 18:00:00,30.9,26.05,28.460417
2022-07-03 18:00:00,31.85,26.25,29.12708
2022-07-04 18:00:00,32.55,26.6,29.347918
2022-07-05 18:00:00,31.95,26.85,28.991669
2022-07-06 18:00:00,32.6,26.45,29.414583
2022-07-07 18:00:00,32.2,26.55,29.0375
2022-07-08 18:00:00,32.85,26.35,29.31042
2022-07-09 18:00:00,33.1,26.75,29.533335
2022-07-10 18:00:00,32.2,26.65,29.145836
2022-07-11 18:00:00,34.05,26.75,29.9625
2022-07-12 18:00:00,34.55,27.0,30.435423
2022-07-13 18:00:00,34.4,26.85,30.447916
2022-07-14 18:00:00,33.6,26.35,29.602087
2022-07-15 18:00:00,33.55,26.9,30.17083
2022-07-16 18:00:00,33.7,27.2,30.1875
2022-07-17 18:00:00,33.05,26.6,29.437498
2022-07-18 18:00:00,33.05,27.1,29.162504
2022-07-19 18:00:00,31.75,25.75,28.218756
2022-07-20 18:00:00,32.85,26.55,29.360418
2022-07-21 18:00:00,33.75,26.75,29.672915
2022-07-22 18:00:00,31.8,27.15,28.887499
2022-07-23 18:00:00,29.4,25.75,27.379168
2022-07-24 18:00:00,29.9,25.2,27.254164
2022-07-25 18:00:00,29.75,25.75,27.28125
2022-07-26 18:00:00,32.4,25.5,28.81458
2022-07-27 18:00:00,32.55,26.3,29.064583
2022-07-28 18:00:00,33.2,26.35,29.71667
2022-07-29 18:00:00,33.0,27.25,29.679163
2022-07-30 18:00:00,33.5,27.3,28.860415
2022-07-31 18:00:00,31.75,25.45,28.575003
2022-08-01 18:00:00,32.05,26.4,28.570831
2022-08-02 18:00:00,32.2,26.2,28.266665
2022-08-03 18:00:00,32.65,26.35,29.089586
2022-08-04 18:00:00,33.1,26.4,29.641665
2022-08-05 18:00:00,32.1,26.6,28.889585
2022-08-06 18:00:00,33.45,26.45,29.702082
2022-08-07 18:00:00,33.6,26.8,29.164583
2022-08-08 18:00:00,32.2,26.25,28.41667
2022-08-09 18:00:00,31.35,26.1,27.872917
2022-08-10 18:00:00,30.8,26.15,28.060411
2022-08-11 18:00:00,32.45,25.45,28.847918
2022-08-12 18:00:00,32.4,26.2,28.835419
2022-08-13 18:00:00,29.8,26.25,27.972916
2022-08-14 18:00:00,31.2,25.95,28.17708
2022-08-15 18:00:00,32.75,25.7,29.31875
2022-08-16 18:00:00,33.6,26.7,30.256248
2022-08-17 18:00:00,36.65,27.2,30.997917
2022-08-18 18:00:00,32.4,26.9,29.19375
2022-08-19 18:00:00,32.0,26.15,28.918753
2022-08-20 18:00:00,32.3,26.25,29.241669
2022-08-21 18:00:00,33.95,26.55,29.768745
2022-08-22 18:00:00,31.1,25.05,27.933334
2022-08-23 18:00:00,31.65,25.75,28.375
2022-08-24 18:00:00,32.4,25.1,28.747915
2022-08-25 18:00:00,33.2,26.6,29.73958
2022-08-26 18:00:00,32.1,27.05,28.977087
2022-08-27 18:00:00,31.5,26.4,28.164583
2022-08-28 18:00:00,32.8,25.9,29.237503
2022-08-29 18:00:00,33.9,26.55,30.068747
2022-08-30 18:00:00,33.95,27.1,30.218752
2022-08-31 18:00:00,33.0,27.1,29.61042
2022-09-01 18:00:00,33.25,26.1,29.041666
2022-09-02 18:00:00,32.25,26.75,28.933334
2022-09-03 18:00:00,31.35,25.05,27.69375
2022-09-04 18:00:00,31.75,26.3,27.816668
2022-09-05 18:00:00,31.45,26.2,28.366669
2022-09-06 18:00:00,33.35,26.4,29.766665
2022-09-07 18:00:00,33.65,27.4,30.21875
2022-09-08 18:00:00,33.75,26.6,29.656256
2022-09-09 18:00:00,31.35,25.95,28.197914
2022-09-10 18:00:00,28.35,24.7,26.110422
2022-09-11 18:00:00,27.0,24.45,25.233332
2022-09-12 18:00:00,26.75,24.15,25.006248
2022-09-13 18:00:00,25.75,23.9,24.872915
2022-09-14 18:00:00,30.35,23.95,26.820833
2022-09-15 18:00:00,29.9,24.2,26.879166
2022-09-16 18:00:00,31.85,25.25,28.137503
2022-09-17 18:00:00,32.1,25.8,28.4
2022-09-18 18:00:00,31.95,24.45,27.939589
2022-09-19 18:00:00,30.95,26.2,28.183336
2022-09-20 18:00:00,31.3,25.85,28.108332
2022-09-21 18:00:00,31.8,25.75,28.168747
2022-09-22 18:00:00,31.85,25.6,28.293749
2022-09-23 18:00:00,31.5,25.9,28.574997
2022-09-24 18:00:00,31.3,26.1,28.031252
2022-09-25 18:00:00,31.85,25.65,27.785418
2022-09-26 18:00:00,31.25,25.55,27.78125
2022-09-27 18:00:00,32.05,24.85,27.866667
2022-09-28 18:00:00,32.5,25.9,29.095833
2022-09-29 18:00:00,34.1,25.9,29.775002
2022-09-30 18:00:00,32.75,26.45,29.454168
2022-10-01 18:00:00,30.8,25.25,27.152082
2022-10-02 18:00:00,28.0,24.7,25.856249
2022-10-03 18:00:00,31.85,24.35,27.504166
2022-10-04 18:00:00,32.05,25.0,27.9
2022-10-05 18:00:00,31.3,25.3,27.5
2022-10-06 18:00:00,31.95,24.85,28.58542
2022-10-07 18:00:00,32.05,25.65,28.81458
2022-10-08 18:00:00,31.4,25.65,28.110418
2022-10-09 18:00:00,31.25,25.0,27.633331
2022-10-10 18:00:00,31.4,25.0,27.766668
2022-10-11 18:00:00,29.65,24.55,26.370834
2022-10-12 18:00:00,30.6,23.6,26.449999
2022-10-13 18:00:00,30.95,24.0,27.320833
2022-10-14 18:00:00,31.85,24.55,27.89167
2022-10-15 18:00:00,32.0,23.0,27.168753
2022-10-16 18:00:00,31.75,22.5,27.006248
2022-10-17 18:00:00,31.05,23.25,27.202085
2022-10-18 18:00:00,31.6,23.8,27.170832
2022-10-19 18:00:00,32.15,22.45,26.860418
2022-10-20 18:00:00,32.65,22.35,26.889587
2022-10-21 18:00:00,33.05,22.4,27.466661
2022-10-22 18:00:00,28.85,24.35,26.437502
2022-10-23 18:00:00,25.35,21.8,23.402082
2022-10-24 18:00:00,27.85,21.0,23.62292
2022-10-25 18:00:00,29.7,19.6,24.462502
2022-10-26 18:00:00,29.55,21.2,24.879168
2022-10-27 18:00:00,29.6,18.75,23.877083
2022-10-28 18:00:00,30.2,18.35,24.504166
2022-10-29 18:00:00,30.95,20.3,25.547915
2022-10-30 18:00:00,31.2,21.9,26.508333
2022-10-31 18:00:00,31.6,22.9,26.891668
2022-11-01 18:00:00,30.8,22.3,26.181246
2022-11-02 18:00:00,29.35,21.2,24.799997
2022-11-03 18:00:00,29.15,18.25,23.981247
2022-11-04 18:00:00,30.4,19.15,24.668753
2022-11-05 18:00:00,30.1,20.1,24.76667
2022-11-06 18:00:00,29.95,21.7,24.997917
2022-11-07 18:00:00,29.25,19.85,24.845833
2022-11-08 18:00:00,30.3,20.0,24.608335
2022-11-09 18:00:00,29.55,19.25,23.854164
2022-11-10 18:00:00,29.35,18.0,23.214582
2022-11-11 18:00:00,29.0,18.65,23.38125
2022-11-12 18:00:00,28.35,18.15,22.739586
2022-11-13 18:00:00,28.3,17.15,22.160416
2022-11-14 18:00:00,28.15,16.45,22.28125
2022-11-15 18:00:00,28.45,17.6,22.610415
2022-11-16 18:00:00,28.55,16.65,22.097916
2022-11-17 18:00:00,28.55,16.8,22.079168
2022-11-18 18:00:00,28.7,15.9,21.71667
2022-11-19 18:00:00,29.35,18.2,23.110418
2022-11-20 18:00:00,28.7,17.95,22.675001
2022-11-21 18:00:00,27.55,15.35,21.097916
2022-11-22 18:00:00,28.05,16.1,21.506248
2022-11-23 18:00:00,27.65,16.2,21.420835
2022-11-24 18:00:00,28.8,16.55,21.966665
2022-11-25 18:00:00,28.45,16.4,21.816668
2022-11-26 18:00:00,28.1,16.15,21.44375
2022-11-27 18:00:00,28.6,15.55,21.858335
2022-11-28 18:00:00,29.05,20.2,24.13125
